-30721381,-16143466,-68345745,-400000047,-11128522,2158689,-28667310,-39247851,0,1.71256E+12
-30741742,-16151620,-68350370,-400000047,-11133386,2153253,-28681186,-39251999,0,1.71256E+12
-30755332,-16170551,-68378504,-400000047,-11153508,2130937,-28701499,-39272265,0,1.71256E+12
-30756191,-16186096,-68409737,-400000047,-11174632,2107763,-28711703,-39294533,0,1.71256E+12
-30768922,-16209938,-68450172,-400000047,-11204434,2073908,-28735736,-39325671,0,1.71256E+12
-30776599,-16230299,-68484648,-400000047,-11228991,2042913,-28758386,-39350371,0,1.71256E+12
-30751661,-16216566,-68475159,-400000047,-11220694,2052736,-28737405,-39341311,0,1.71256E+12
-30714801,-16190626,-68445404,-400000047,-11197616,2079057,-28700641,-39317898,0,1.71256E+12
-30690769,-16161539,-68401249,-400000047,-11163665,2115535,-28663114,-39284043,0,1.71256E+12
-30681852,-16136028,-68357571,-400000047,-11132909,2151251,-28638175,-39251618,0,1.71256E+12
-30694917,-16126348,-68333490,-400000047,-11117841,2171373,-28637555,-39236884,0,1.71256E+12
-30726150,-16140748,-68344219,-400000047,-11128045,2160501,-28656629,-39247136,0,1.71256E+12
-30753091,-16163732,-68376215,-400000047,-11152840,2133846,-28683236,-39272599,0,1.71256E+12
-30768398,-16186334,-68415459,-400000047,-11181022,2102947,-28705838,-39302306,0,1.71256E+12
-30772880,-16208698,-68455418,-400000047,-11208869,2069759,-28726199,-39330582,0,1.71256E+12
-30769876,-16222335,-68479307,-400000047,-11226273,2047395,-28743365,-39347748,0,1.71256E+12
-30754426,-16209556,-68466242,-400000047,-11217070,2057504,-28730252,-39337305,0,1.71256E+12
-30729297,-16183282,-68432291,-400000047,-11189748,2085829,-28698495,-39310889,0,1.71256E+12
-30704978,-16151573,-68384560,-400000047,-11153317,2125215,-28661540,-39274554,0,1.71256E+12
-30698446,-16127302,-68342884,-400000047,-11125756,2160454,-28630307,-39245991,0,1.71256E+12
-30710414,-16122200,-68329437,-400000047,-11119319,2172184,-28627589,-39237313,0,1.71256E+12
-30732826,-16133453,-68342789,-400000047,-11130286,2160501,-28651479,-39246849,0,1.71256E+12
-30751088,-16152574,-68373974,-400000047,-11151553,2136373,-28675702,-39268736,0,1.71256E+12
-30759052,-16176273,-68419226,-400000047,-11184073,2102518,-28698400,-39302592,0,1.71256E+12
-30747894,-16193677,-68457897,-400000047,-11209679,2070999,-28715947,-39330534,0,1.71256E+12
-30753473,-16201164,-68469484,-400000047,-11217786,2057457,-28729537,-39341025,0,1.71256E+12
-30749658,-16188814,-68450554,-400000047,-11204530,2072096,-28712419,-39328627,0,1.71256E+12
-30742696,-16170122,-68416842,-400000047,-11181785,2097320,-28688863,-39303641,0,1.71256E+12
-30737832,-16145565,-68374022,-400000047,-11151219,2130317,-28669789,-39272360,0,1.71256E+12
-30731014,-16124393,-68335875,-400000047,-11127091,2161741,-28651717,-39247088,0,1.71256E+12
-30728296,-16115715,-68322046,-400000047,-11117793,2173090,-28648141,-39234833,0,1.71256E+12
-30743650,-16135789,-68347176,-400000047,-11138011,2151060,-28670075,-39254479,0,1.71256E+12
-30754379,-16153051,-68378647,-400000047,-11160327,2128315,-28688386,-39277462,0,1.71256E+12
-30764440,-16175081,-68420275,-400000047,-11190034,2096557,-28710416,-39308743,0,1.71256E+12
-30766395,-16198017,-68462856,-400000047,-11219550,2059984,-28732112,-39338450,0,1.71256E+12
-30742267,-16191770,-68466814,-400000047,-11220742,2056885,-28719714,-39339117,0,1.71256E+12
-30734399,-16177227,-68445690,-400000047,-11204720,2072954,-28701118,-39325528,0,1.71256E+12
-30731777,-16153099,-68407496,-400000047,-11177874,2103233,-28669026,-39298109,0,1.71256E+12
-30734065,-16125490,-68362053,-400000047,-11145259,2137613,-28641322,-39264540,0,1.71256E+12
-30741075,-16105606,-68323858,-400000047,-11120749,2170467,-28622916,-39238600,0,1.71256E+12
-30764535,-16109659,-68320473,-400000047,-11121751,2170515,-28633788,-39238076,0,1.71256E+12
-30780366,-16123058,-68340929,-400000047,-11135817,2153444,-28648427,-39252667,0,1.71256E+12
-30789665,-16143991,-68377550,-400000047,-11161471,2125978,-28668597,-39278607,0,1.71256E+12
-30797008,-16166736,-68419178,-400000047,-11191083,2093315,-28690770,-39309458,0,1.71256E+12
-30795673,-16186811,-68456228,-400000047,-11217404,2058935,-28706172,-39337067,0,1.71256E+12
-30787090,-16182710,-68457754,-400000047,-11217786,2057504,-28694346,-39338450,0,1.71256E+12
-30757383,-16159584,-68429192,-400000047,-11196376,2081680,-28666070,-39316611,0,1.71256E+12
-30736402,-16130735,-68384369,-400000047,-11163092,2117204,-28640655,-39282517,0,1.71256E+12
-30739644,-16114284,-68348845,-400000047,-11140872,2142238,-28624538,-39258818,0,1.71256E+12
-30750373,-16105510,-68326481,-400000047,-11128951,2160740,-28615335,-39245753,0,1.71256E+12
-30765012,-16114427,-68333967,-400000047,-11137629,2152967,-28625110,-39252953,0,1.71256E+12
-30779079,-16131355,-68358763,-400000047,-11156274,2132416,-28649238,-39272646,0,1.71256E+12
-30790141,-16145898,-68385895,-400000047,-11174012,2112865,-28668931,-39291100,0,1.71256E+12
-30797485,-16167165,-68424185,-400000047,-11200333,2080488,-28697112,-39319806,0,1.71256E+12
-30800441,-16187145,-68459137,-400000047,-11225034,2048206,-28718427,-39345364,0,1.71256E+12
-30790761,-16181137,-68458374,-400000047,-11223365,2050352,-28708652,-39344029,0,1.71256E+12
-30769733,-16157199,-68428095,-400000047,-11200620,2073431,-28681043,-39321522,0,1.71256E+12
