-37735037,-18440677,-76798734,-400000047,-18091299,-1810264,-28207067,-41247706,0,1.71256E+12
-37696556,-18461849,-76854762,-400000047,-18126013,-1864385,-28212407,-41284136,0,1.71256E+12
-37653546,-18429758,-76833543,-400000047,-18111994,-1833915,-28151134,-41269593,0,1.71256E+12
-37624077,-18360426,-76751288,-400000047,-18052675,-1743364,-28058961,-41209845,0,1.71256E+12
-37606768,-18289425,-76649341,-400000047,-17979910,-1636505,-27972224,-41137557,0,1.71256E+12
-37617544,-18236448,-76554355,-400000047,-17915632,-1539182,-27913382,-41074519,0,1.71256E+12
-37662605,-18231680,-76515683,-400000047,-17895033,-1504707,-27920678,-41052870,0,1.71256E+12
-37707905,-18274929,-76550731,-400000047,-17923023,-1549816,-27987292,-41079335,0,1.71256E+12
-37736611,-18337108,-76628980,-400000047,-17978098,-1636696,-28073171,-41136412,0,1.71256E+12
-37751488,-18405105,-76730022,-400000047,-18047907,-1743316,-28157428,-41208224,0,1.71256E+12
-37747196,-18461658,-76828393,-400000047,-18116142,-1843929,-28217175,-41277270,0,1.71256E+12
-37707619,-18466188,-76862058,-400000047,-18134929,-1874590,-28206161,-41296057,0,1.71256E+12
-37661747,-18430187,-76831397,-400000047,-18112280,-1834249,-28140834,-41275458,0,1.71256E+12
-37622217,-18360855,-76745709,-400000047,-18051578,-1740551,-28046945,-41215233,0,1.71256E+12
-37609772,-18288614,-76641473,-400000047,-17979480,-1631355,-27958539,-41140751,0,1.71256E+12
-37619738,-18238498,-76552257,-400000047,-17919113,-1541328,-27903083,-41081004,0,1.71256E+12
-37655882,-18234970,-76519546,-400000047,-17899276,-1514101,-27914622,-41061501,0,1.71256E+12
-37700037,-18275310,-76555308,-400000047,-17925455,-1559686,-27983144,-41087823,0,1.71256E+12
-37727455,-18333484,-76633033,-400000047,-17977049,-1646280,-28067735,-41140799,0,1.71256E+12
-37741617,-18402912,-76736554,-400000047,-18049766,-1753998,-28152421,-41214137,0,1.71256E+12
-37735895,-18459608,-76833591,-400000047,-18116762,-1852035,-28209546,-41282897,0,1.71256E+12
-37699989,-18463756,-76865539,-400000047,-18137171,-1877165,-28194240,-41304879,0,1.71256E+12
-37657885,-18417551,-76820239,-400000047,-18106224,-1822757,-28117707,-41273884,0,1.71256E+12
-37620119,-18337776,-76720246,-400000047,-18032505,-1715326,-28012946,-41200213,0,1.71256E+12
-37601332,-18259193,-76606568,-400000047,-17950155,-1598215,-27920201,-41117911,0,1.71256E+12
-37617783,-18212606,-76520022,-400000047,-17893078,-1512909,-27875379,-41059498,0,1.71256E+12
-37659697,-18222095,-76503524,-400000047,-17886926,-1504230,-27902177,-41052537,0,1.71256E+12
-37698368,-18276788,-76559505,-400000047,-17927458,-1567650,-27980044,-41094021,0,1.71256E+12
-37730555,-18343307,-76646766,-400000047,-17987777,-1662397,-28072169,-41156106,0,1.71256E+12
-37747101,-18414690,-76756295,-400000047,-18063595,-1775694,-28160432,-41233925,0,1.71256E+12
-37732176,-18461658,-76842364,-400000047,-18122627,-1862240,-28205112,-41293482,0,1.71256E+12
-37686447,-18450119,-76856193,-400000047,-18130304,-1867723,-28167298,-41302018,0,1.71256E+12
-37640242,-18394281,-76794156,-400000047,-18086530,-1797151,-28080514,-41258959,0,1.71256E+12
-37613873,-18325903,-76698121,-400000047,-18019535,-1694727,-27993682,-41193061,0,1.71256E+12
-37609867,-18261768,-76594981,-400000047,-17947866,-1588201,-27916482,-41121678,0,1.71256E+12
-37628893,-18223240,-76517543,-400000047,-17896558,-1512003,-27879003,-41069464,0,1.71256E+12
-37668995,-18236591,-76511058,-400000047,-17892267,-1513719,-27912190,-41065650,0,1.71256E+12
-37708382,-18293573,-76571759,-400000047,-17935802,-1583862,-27994016,-41110282,0,1.71256E+12
-37735609,-18370773,-76676091,-400000047,-18012001,-1693487,-28085807,-41186671,0,1.71256E+12
-37723164,-18422319,-76768741,-400000047,-18072464,-1788282,-28143075,-41247801,0,1.71256E+12
-37706665,-18460085,-76841315,-400000047,-18120624,-1859617,-28174165,-41296916,0,1.71256E+12
-37675003,-18447496,-76842984,-400000047,-18122818,-1853943,-28138354,-41300969,0,1.71256E+12
-37627320,-18382360,-76770028,-400000047,-18068029,-1770878,-28045228,-41246085,0,1.71256E+12
-37601284,-18308212,-76667127,-400000047,-17995073,-1662111,-27949384,-41173796,0,1.71256E+12
-37596039,-18242027,-76561412,-400000047,-17921163,-1554775,-27874520,-41099553,0,1.71256E+12
-37618117,-18217899,-76500377,-400000047,-17883112,-1495933,-27856687,-41061978,0,1.71256E+12
-37671475,-18249561,-76518067,-400000047,-17897655,-1521396,-27912143,-41077904,0,1.71256E+12
-37724785,-18313362,-76589068,-400000047,-17948820,-1601886,-28002122,-41128926,0,1.71256E+12
