-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,0,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
-20302631,14976407,-21171953,-132842699,-20900108,-12331821,4601765,6912566,255,1.71256E+12
