-17423011,7066870,-28935769,-60763461,-19815304,-8476449,5417729,11771728,0,1.71256E+12
-17418625,7088948,-28935531,-60758740,-19818356,-8475066,5478668,11812592,0,1.71256E+12
-17400505,7129813,-28956273,-60771520,-19825508,-8465529,5546951,11870814,0,1.71256E+12
-17385961,7162953,-29003575,-60813481,-19847586,-8463955,5598355,11917211,0,1.71256E+12
-17370750,7193280,-29051116,-60860498,-19863893,-8455134,5638981,11957646,0,1.71256E+12
-17365123,7195282,-29080012,-60887773,-19870426,-8451367,5618572,11953402,0,1.71256E+12
-17374851,7165623,-29082206,-60890777,-19871189,-8460236,5549908,11906863,0,1.71256E+12
-17391540,7125664,-29060367,-60872132,-19864895,-8472968,5477238,11842681,0,1.71256E+12
-17416240,7084751,-29030994,-60845334,-19860937,-8492184,5417013,11782838,0,1.71256E+12
-17422535,7069254,-28980783,-60797126,-19841768,-8494282,5394888,11757661,0,1.71256E+12
-17421199,7075930,-28949740,-60764176,-19830467,-8492041,5423975,11769916,0,1.71256E+12
-17414142,7103491,-28955796,-60764367,-19834711,-8486748,5492735,11818505,0,1.71256E+12
-17391063,7147122,-28970292,-60772616,-19833042,-8467484,5559731,11880113,0,1.71256E+12
-17384006,7172013,-29019836,-60818154,-19855167,-8468485,5602455,11922265,0,1.71256E+12
-17368890,7198620,-29062751,-60862166,-19868900,-8460713,5632925,11956931,0,1.71256E+12
-17363979,7194949,-29087117,-60887916,-19873955,-8461571,5603361,11939860,0,1.71256E+12
-17367555,7169247,-29078343,-60881717,-19865086,-8464146,5538273,11894895,0,1.71256E+12
-17379572,7133866,-29044536,-60848243,-19848444,-8470965,5468369,11839868,0,1.71256E+12
-17403270,7093573,-29004291,-60808284,-19835522,-8485699,5410481,11784936,0,1.71256E+12
-17420484,7070208,-28966716,-60769851,-19825079,-8495474,5393696,11759616,0,1.71256E+12
-17423965,7075978,-28948644,-60748679,-19821932,-8496428,5432654,11780311,0,1.71256E+12
-17408992,7113362,-28952172,-60749251,-19820263,-8484507,5506802,11843205,0,1.71256E+12
-17397596,7147360,-28990081,-60784156,-19838144,-8481122,5566645,11901809,0,1.71256E+12
